address,block_timestamp,block_number,transaction_index,transaction_hash,amount0,token0_decimals,amount1,token1_decimals,sqrtPriceX96,token0_symbol,pool_price,timestamp_minus_five_min,markout_price,execution_price,volume,direction,markout,cum_markout,pool
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:09:12.000000,12936382,123,0x99feabc0e02f6e0983ccf6c8832901a04bc2e6b331acb59203c81d04adf6280f,-4561691292.0,6,1.80454492326864e18,18,1573437322893382019325294692356714,USDC,2535.480484298413,2021-08-01T00:04:12.000000,2535.480484298413,2527.8901251941334,1.80454492326864,1,13.69714398741391,20280.264652956244,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:16:14.000000,12936419,240,0x813a93090444e9a0606a4813f63ea3965eb5e493895b0223506cd0caf68a4597,-9183725628.0,6,3.63303038723354e18,18,1573457468403590561568656421545904,USDC,2535.4155594790045,2021-08-01T00:16:11.000000,2543.6302399734786,2527.8416773698314,3.63303038723354,1,57.360327709789665,20337.624980666034,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:18:13.000000,12936430,334,0x6a721d6afae61351e2d6bb991aaa8a94fa085b2666a4f40886be15efd21892b8,141951770047.0,6,-5.58086021269563e19,18,1573147097649059679593223551101446,USDC,2536.4160971504916,2021-08-01T00:16:30.000000,2543.6306938548796,2543.5464182399833,55.808602126956295,-1,-4.703304260754527,20332.92167640528,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:19:55.000000,12936437,127,0xe68d10665a5b72f5ce4daffdaf9f3772f8790b7267707154b9ed74d239899074,46867535018.0,6,-1.84212270326894e19,18,1573044897411945179860433589693537,USDC,2536.7456881847634,2021-08-01T00:16:30.000000,2543.6306938548796,2544.213527949641,18.4212270326894,-1,10.736519181992456,20343.65819558727,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:20:07.000000,12936439,3,0x61ef4b733dab98f66fcce831039f2a9ec3d77dbd481d2ee45c89f7245d668ffd,807333799734.0,6,-3.16946252512689e20,18,1571286492170976824210722127002410,USDC,2542.426539956425,2021-08-01T00:16:30.000000,2543.6306938548796,2547.2262042337234,316.946252512689,-1,1139.583540445007,21483.24173603228,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:21:11.000000,12936441,83,0x12c575e660e06a78e4a827632f79c82a8bd5b26c68e62b72609b611f0b721f04,167947890845.0,6,-6.58446236346165e19,18,1570921188810010083374519789904999,USDC,2543.609113536365,2021-08-01T00:16:30.000000,2543.6306938548796,2550.6697673142253,65.8446236346165,-1,463.4851426670338,21946.72687869931,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:21:11.000000,12936441,331,0x611e4649e2c72eb909560a8f7358656492d29c059f0c9f10a1589d06e75950fe,3000000000.0,6,-1.1758833395414e18,18,1570914665055869989260926796810890,USDC,2543.6302399734786,2021-08-01T00:16:30.000000,2543.6306938548796,2551.27349722466,1.1758833395414001,-1,8.987045149915488,21955.713923849227,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:21:30.000000,12936442,77,0x7c5e32332d88364df91438e0d949af1b1cf9f95ac730f3b149cb258bdd6a1bf1,64452010.0,6,-2.5262574039678e16,18,1570914524900110962128860052540245,USDC,2543.6306938548796,2021-08-01T00:16:30.000000,2543.6306938548796,2551.2843583860513,0.025262574039678,-1,0.19335126689358176,21955.907275116122,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:29:22.000000,12936477,210,0xa5a87a0e4f3ce9a60866b1b40f4053cfdc49d020361751886776a9029af5d6ee,139551976282.0,6,-5.46881465025654e19,18,1570611117231881452797550863436711,USDC,2544.6135362561236,2021-08-01T00:25:24.000000,2546.248894446919,2551.777399796383,54.688146502565395,-1,302.3437104917044,22258.250985607825,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:30:04.000000,12936479,165,0x7cb61215a643f151b215e4b34ff1a97c978ca1153b6ace4dd71d886c2f98af72,160148153710.0,6,-6.27334269440413e19,18,1570263074666784737086024432047150,USDC,2545.741668204502,2021-08-01T00:25:24.000000,2546.248894446919,2552.836047883266,62.733426944041305,-1,413.2347088682559,22671.48569447608,30 bps
