LIQUIDITY_POOL_ADDRESS,POOL_NAME,TOKEN0_ADDRESS,TOKEN0_DECIMALS,TOKEN1_ADDRESS,TOKEN1_DECIMALS,FEE
0xeab149986139bb13b95f90df397d6e89af3ae589,uniswap: WETH-RGT 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd291e7a03283640fdc51b121ac401383a46cc623,18,10000
0xe2373abf8c81ac76fa7846cda0de14d1255a3ac7,uniswap: WETH-KEKE 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf7168c8abb0ff80116413a8d95396bbdc318a3ff,7,10000
0x5d752f322befb038991579972e912b02f61a3dda,uniswap: AGLD-WETH 10000,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x70e588eadbfa4721f31906ebe7d0bb68a38f1bed,uniswap: SALD-WETH 100,0x943644307cc54d9fba5090b3a14d3da1abfbf40b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,100
0x9758f2bf8e6f6ee89bd71fb434d92c699dc89e30,uniswap: WETH-THX 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xe632ea2ef2cfd8fc4a2731c76f99078aef6a4b31,18,3000
0xffdb25e0f0c6e253bd62ee5fb8596cf20c6e5553,uniswap: ALTD-WETH 3000,0x8929e9dbd2785e3ba16175e596cdd61520fee0d1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x713f3cc9d7ea6ab5926cadfaded1fd269d68b959,uniswap: wPEPE-WETH 10000,0xb302408be65cb48e1d54593b6f7411598001daeb,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x173821f6ad4c5324cd35753a9fd12d92f2eaab29,uniswap: wstETH-USDC 3000,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,3000
0x1f9a406e16432c18e1a12735636ca14833beec44,uniswap: CRYPTO-WETH 10000,0x586a7cfe21e55ec0e24f0bfb118f77fe4ca87bab,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xbe6a94f7db00bb309a7bd16b084b45115b070510,uniswap: MILADY-WETH 10000,0x227c7df69d3ed1ae7574a1a7685fded90292eb48,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xdac1fcb5724dc5ac8b4f78789b27d5332c93b1fa,uniswap: 20SML025-USDC 3000,0x0e84296da31b6c475afc1a991db05e79633e67b0,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,3000
0xb61e853534504ab8f8cd3bd5198f5a7d2d09bf85,uniswap: DUSK-EURT 3000,0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,18,0xc581b735a1688071a1746c968e0798d642ede491,6,3000
0xba3e0ff5a72e928ea6f7792b2e6d70249cb4286d,,0x0dd525b426aa8a5a3fadc62a3cfc44541047b92d,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xabd055069a6b04db7d1547f88dd01cf14ff09cfd,uniswap: X-WETH 10000,0xabec00542d141bddf58649bfe860c6449807237c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x46057eb8c65d18e9b5b77dd25bddb67590074be1,uniswap: WETH-BPD 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xc81b0d02393a956234e24564805a896f14ad1250,9,10000
0x537a0a5654045c52ec45c4c86ed0c1ffe893809d,uniswap: USDC(wh)-USDC 100,0x41f7b8b9b897276b7aae926a9016935280b44e97,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,100
0xc75a99fa00803896349891f8471da3614bd07564,uniswap: SOCKS-WETH 10000,0x23b608675a2b2fb1890d3abbd85c5775c51691d5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xd32a2b9d38966eae82fe83963ad1df1d7a39bdd9,uniswap: WPLS-USDC 10000,0x97ac4a2439a47c07ad535bb1188c989dae755341,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,10000
0xc1bcea5aa074f760b043ef23428bea10a7d14b24,uniswap: JSM-USDT 3000,0x04c618cdbc1d59142dfeb4b9864835a06983ec2d,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,3000
0x6f6d9127bb2785a874cc34e7bc61264e0c3cb201,uniswap: QCAD-USDC 500,0x4a16baf414b8e637ed12019fad5dd705735db2e0,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,500
0x2ee7e6e459fffbbc655f09f2e1b3131abf98c397,uniswap: 1INCH-USDC 100,0x111111111117dc0aa78b770fa6a738034120c302,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,100
0xe8c2030686fc3b0161ee1def0e8d01dfe4fac0ac,uniswap: FLOAT-WETH 3000,0xb05097849bca421a3f51b249ba6cca4af4b97cb9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x3bd5aa982511b1e0b3ae92b8a944593929245dba,uniswap: WETH-WHETH 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xde0220b69ce3e855a0124433a8e8d093f53a6be4,18,10000
0xe82bacd5600fd62124c0fbeba787fb275f43b786,uniswap: TET-WETH 10000,0x68a47fe1cf42eba4a030a10cd4d6a1031ca3ca0a,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x1d0f3c580378daf7c66c090e098819f633e04880,uniswap: GRG-WETH 10000,0x4fbb350052bca5417566f188eb2ebce5b19bc964,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x38eb565eb30cdeff04aeeb9700503ea820ac5347,uniswap: WETH-GHNY 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xfb4d8bee1840f3897d2344035f68ed594359c939,18,10000
0xee53f86cc5ebcaf9637c3e3d3734676c1e81b38f,uniswap: WETH-OPPAI 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf93adb8a9b357d4be154cd12d04703f8c4c75b09,18,10000
0xf7342a037be005e81eff22188e3b7ab0ab73d337,uniswap: HYPE-WETH 10000,0x24d86df61479982c90d2977f4ba839496895559d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xb75920334fcb729f21abc7e32d4c4ebc4fb74046,uniswap: WETH-TEPE 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xcd39cdfd853e0c13fd040f40d67be70463207866,18,3000
0x3fca856ff6c17af1cce4c0f563de1bbb4fb01403,uniswap: USDC-RARE 3000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xba5bde662c17e2adff1075610382b9b691296350,18,3000
0x4a56537ac25ad7b0631f937100ce19059b1110af,uniswap: WETH-HABIBTI 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xeb8183b6119bb828f4ca27cf8a98db0427491778,18,10000
0xe3b0c29ee563c9d780e8015fd36dac481bd31911,uniswap: WETH-HOOD 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd33d2248431d7a682e870798b962ceb89f47ad4b,18,10000
0xc6fa8c21c36225dc91f54f89bf16574b50ce2444,uniswap: DVT-WETH 3000,0x29fa1fee0f4f0ab0e36ef7ab8d7a35439ec6be75,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x3470447f3cecffac709d3e783a307790b0208d60,uniswap: UNI-USDT 3000,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,3000
0x4585fe77225b41b697c938b018e2ac67ac5a20c0,uniswap: WBTC-WETH 500,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,500
0x99a6880748ceb61c3d9b6d4cd49edb59f79f405d,uniswap: AGIX-WETH 3000,0x5b7533812759b45c2b44c19e320ba2cd2681b542,8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xccab9aab49e7ce843fec2be7db343fcb24ca6764,uniswap: DUST-WETH 3000,0xb5b1b659da79a2507c27aad509f15b4874edc0cc,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xc2fa5fd1c1ad37701ef1b26c5f0680ac807e3efd,uniswap: GMT-WETH 10000,0x7ddc52c4de30e94be3a6a0a2b259b2850f421989,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f,uniswap: NEXO-WETH 3000,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x3157e15e15fd41d6a9c5df255c71506f160db67c,uniswap: RLB-WETH 10000,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xe0f32e865248e333291fffd13efb4e9027551b2b,uniswap: WETH-GPT 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd04e772bc0d591fbd288f2e2a86afa3d3cb647f8,18,10000
0x06b1655b9d560de112759b4f0bf57d6f005e72fe,uniswap: WETH-GTC 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,18,10000
0xfd76be67fff3bac84e3d5444167bbc018f5968b6,uniswap: WETH-IMX 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,18,10000
0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,uniswap: agEUR-USDC 100,0x1a7e4e63778b4f12a199c062f3efdd288afcbce8,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,100
0xe5d028350093a743a9769e6fd7f5546eeddaa320,uniswap: icETH-WETH 500,0x7c07f7abe10ce8e33dc6c5ad68fe033085256a84,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,500
0x9cb91e5451d29c84b51ffd40df0b724b639bf841,uniswap: ARKM-WETH 10000,0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x1181d3a2cef96ea6206c02b1be31d3e6795489e3,uniswap: G-CRE-WETH 3000,0xa3ee21c306a700e682abcdfe9baa6a08f3820419,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x5c2891e67cba6b5481f89d3701a78a1cfdac117f,uniswap: LMWR-WETH 10000,0x628a3b2e302c7e896acc432d2d0dd22b6cb9bc88,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x283e2e83b7f3e297c4b7c02114ab0196b001a109,uniswap: OCEAN-WETH 3000,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xa109209a2380fd4454b0364c4689f6de18ad18cc,uniswap: USDT-MCADE 3000,0xdac17f958d2ee523a2206206994597c13d831ec7,6,0xed328e9c1179a30ddc1e7595e036aed8760c22af,18,3000
0x60914a03effbbcaf8f33d13d3dd51bd7b5d31f15,uniswap: FLRBRG-WETH 10000,0x9138c8779a0ac8a84d69617d5715bd8afa23c650,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x64b05a3929493f11d1538a55f7fadee0a91bfda7,uniswap: WETH-ARIA20 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xedf6568618a00c6f0908bf7758a16f76b6e04af9,18,10000
0x3ddf8f1aa0595bd7e78513fd998a8321cee70832,uniswap: JAM-WETH 3000,0x23894dc9da6c94ecb439911caf7d337746575a72,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xd8857e7da2d6e05667c5b9218f97efaaa671f44a,uniswap: SYN-WETH 3000,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x5b3b0b8a6b05cc47cd24e7c003a60341a1304564,uniswap: HAMS-WETH 10000,0x48c87cdacb6bb6bf6e5cd85d8ee5c847084c7410,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x3012e36cc30eb7ed916b8d4b82750b39551874dc,uniswap: LYRA-WETH 10000,0x01ba67aac7f75f647d94220cc98fb30fcc5105bf,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x5764a6f2212d502bc5970f9f129ffcd61e5d7563,uniswap: SHIB-WETH 10000,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x2a9377956ba56375957680c2b67c068b1431a757,uniswap: SKEB-USDC 10000,0x6d614686550b9e1c1df4b2cd8f91c9d4df66c810,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,10000
0xfe91a667b6e199ec99f9ff1a6517044f13fa15bc,uniswap: WETH-cash 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf32cfbaf4000e6820a95b3a3fcdbf27fb4efc9af,18,10000
0xa295c1301e063728d733f9fb2155448fff9c70b7,uniswap: eXRD-WETH 10000,0x6468e79a80c0eab0f9a2b574c8d5bc374af59414,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x21f89aeb396ac16bcd390acb6b700e332f3976e2,uniswap: PEPEAI-WETH 10000,0x8d008cac1a5cb08ac962b1e34e977b79abeee88d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x3eb8adeb800b3cb46c17ecebb861fc5cd31c174f,uniswap: INEDIBLE-WETH 10000,0x3486b751a36f731a1bebff779374bad635864919,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,uniswap: BUSD-USDC 500,0x4fabb145d64652a948d72533023f6e7a623c7c53,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,500
0x8606a60582199a5ed489e6d9cbebbfac505b9188,uniswap: EUROe-USDC 500,0x820802fa8a99901f52e39acd21177b0be6ee2974,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,500
0x37dfe3f7c42bd62509d6d31a53aed18805a34369,uniswap: FUR-WETH 10000,0x8cf8e9e63c3f39eb97a1e8020397bda93cc07196,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x7c7b2ac3bd6376886333868db084dfebe6be6795,uniswap: USDT-FGHT 3000,0xdac17f958d2ee523a2206206994597c13d831ec7,6,0xe0ffddf8fd7d63cf907e433c9293069704d4d40d,18,3000
0xaafac42f553bbf80862fce24dac292eec5173f72,uniswap: WETH-XCUR 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xe1c7e30c42c24582888c758984f6e382096786bd,8,3000
0xdee582d15ece3dd88a62d205e552914e0fc133fa,uniswap: USDC-LEOX 10000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xa444ec96ee01bb219a44b285de47bf33c3447ad5,18,10000
0x5d6cf133fe11580a41d43d054294b6b583d94b7e,uniswap: fair-WETH 10000,0x8da0e5b872aecc1d53633f540ae49a51d59007c9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x34b8487fc2912c486b04d1436b07f19f7730cd43,uniswap: WETH-POLK 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd478161c952357f05f0292b56012cd8457f1cfbf,18,3000
0x24dbedb4699eb996a8ceb2baef4a4ae057cf0294,uniswap: MM-WETH 10000,0x6b4c7a5e3f0b99fcd83e9c089bddd6c7fce5c611,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x9663f2ca0454accad3e094448ea6f77443880454,uniswap: LUSD-WETH 3000,0x5f98805a4e8be255a32880fdec7f6728c6568ba0,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x42eac65b1caa73e9d06584708ef2c0642b9ac559,uniswap: USDC-ARB 10000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xb50721bcf8d664c30412cfbc6cf7a15145234ad1,18,10000
0x854b612298050de41e1df868d188c430ad51d297,uniswap: APEB-WETH 10000,0x76b1cb56364c384208bb726231d6447a49d839a6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xed49728e65246d81fa65f832fd5197467abbbc40,uniswap: STOS-WETH 10000,0x08c32b0726c5684024ea6e141c50ade9690bbdcc,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x47e466a1640f9c0a36dffc6830954db4c4a414e1,uniswap: USDC-SWAP 10000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xcc4304a31d09258b0029ea7fe63d032f52e44efe,18,10000
0x319679b3ad00ba361ce8be09f9e8b3ee5d415993,uniswap: SPANK-USDC 10000,0x42d6622dece394b54999fbd73d108123806f6a18,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,10000
0x6a9c4fc2b35ee398e7a0e75d982872466ba93cb8,uniswap: TONCOIN-USDT 10000,0x582d872a1b094fc48f5de31d3b73f2d9be47def1,9,0xdac17f958d2ee523a2206206994597c13d831ec7,6,10000
0x87e844622745ce31b9fbd850b47113b20a15dc41,uniswap: EXD-USDT 3000,0x02de007d412266a2e0fa9287c103474170f06560,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,3000
0x2498436a3eb56b9b944d4f8e3704456a86645227,uniswap: WBTC-AUSD 10000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8,0xb7135877cd5d40aa3b086ac6f21c51bbafbbb41f,18,10000
0x8adfed0b833bf4bd2c4159e93a910f4a06417102,uniswap: RNG-LDO 3000,0x3b94440c8c4f69d5c9f47bab9c5a93064df460f5,18,0x5a98fcbea516cf06857215779fd812ca3bef1b32,18,3000
0xa80964c5bbd1a0e95777094420555fead1a26c1e,uniswap: DAI-WETH 10000,0x6b175474e89094c44da98b954eedeac495271d0f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x54740c645038c09d51110a83f1b34182ad4cbdf6,uniswap: PYM-WETH 10000,0x745f6b734d13adb22283e6c083b30dcf9c37820e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xbebe5df37b9c6489e160b88ed5e9bf0023c9e91a,uniswap: DDG-WETH 3000,0x143647fdf934bb6b744cc57554673b535bb3a19f,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x35bfd50f39e08c6fe789826adfde6620f0d2dc3b,uniswap: ISK-USDT 3000,0x17d2628d30f8e9e966c9ba831c9b9b01ea8ea75c,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,3000
0x4298cd31daf135df47905922c97e1085b7cc1788,uniswap: MCT-USDT 10000,0xbee709aa42375ace642338f7f657ff859a19c9bc,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,10000
0x57e6af786dd86974fb6ef695745aef16252f2927,uniswap: fbet-WETH 3000,0x6f6a40a7149b4b4f6568c46a0c5a98927a00e9f1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xec76508057d4817a715178aee256d0d388265418,uniswap: UNI-wstETH 3000,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,18,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,18,3000
0x47d644a5bbd9826b350e79abf448535b379d69a0,uniswap: WETH-SLUG 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xd6c19a5976cea570afd0461f7da71d2128d55ee5,18,10000
0x1837375ca5c388dfe83b708eb75d598e31807fcf,uniswap: UNIBOT-WETH 10000,0x25127685dc35d4dc96c7feac7370749d004c5040,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x5720eb958685deeeb5aa0b34f677861ce3a8c7f5,uniswap: USDP-USDC 500,0x8e870d67f660d95d5be530380d0ec0bd388289e1,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,500
0xdb94323e99460ce39b2534c15479301a756d5d46,uniswap: GEPE-WETH 10000,0x7ce3d90f12a49f9d0029d3fbf43d5de40dea36c1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x6536481810de37bcfffdb3a015c702c9fec9b251,uniswap: WAIT-WETH 10000,0x2559813bbb508c4c79e9ccce4703bcb1f149edd7,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x6de28f1176311b7408329a4d21c2bd1441be157f,uniswap: MOONEY-WETH 10000,0x20d4db1946859e2adb0e5acc2eac58047ad41395,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xee53f45bdf27300eb6a31a75afa01c952e8ef943,uniswap: wkevin-WETH 10000,0x2bb1be2c64c019a81076571b6b3c1629ee5a7dc4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xb794150ae494fa920df38bcee429e415e2359ceb,uniswap: VERSE-USDC 500,0x249ca82617ec3dfb2589c4c17ab7ec9765350a18,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,500
0x91fcdb62b1797913fe97f12f25ec58f5320eaf53,uniswap: WETH-fuck sandwich 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xfa1cc663d3c9429323f3ef88b0150583bd5007a8,18,10000
0x9fe8838933c9b5031a32a0c9474829ccdfdf9029,uniswap: PLANK-WETH 3000,0x7a1abb5b9baab8d971a318800dd43c8fb91b37ba,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x52ef76b890104106a47fbfe67e022c10ca0d45cc,uniswap: WETH-CHAD 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xe256bd60f15e2bd94e85a26984a4176070bff6f4,18,10000
0x319f4366b2ec8b0120d09522c88f919bedbb18ff,uniswap: YGG-WETH 10000,0x25f8087ead173b73d6e8b84329989a8eea16cf73,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x56f3404448909f846d9904a5a3198716b6897065,uniswap: MOJO-WETH 3000,0xb330c402506b61ba6e351da7d217c4bb52364333,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0xfcdc147d1350c20b76c00e2d56786d0ec2bd1a78,uniswap: UwU-WETH 10000,0x55c08ca52497e2f1534b59e2917bf524d4765257,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xe0e7a98c5547b07c653a4ba83fd4bf55de695d87,uniswap: sUSD-SNX 3000,0x57ab1ec28d129707052df4df418d58a2d46d5f51,18,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,18,3000
0xe92e318557df03cc943b13272d14af9791e8f758,uniswap: IKUN-WETH 100,0x9ab7a041e91ee7698e33c48c083eeb00be975f13,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,100
0x84bd26acdb50454f2bc882c6ab5f9682885319f7,uniswap: xAi-WETH 10000,0x616dc2536ea9c5cf44001bc6356e67fbefe0a029,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x7f2b2d6fae29947a39df41c0718fc5b88747e1f2,uniswap: SPH-USDT 3000,0xa0cf46eb152656c7090e769916eb44a138aaa406,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,3000
0x8d55de03083cdfbd07a93debae154257d6282468,uniswap: WOICH-USDT 10000,0x915ea4a94b61b138b568169122903ed707a8e704,18,0xdac17f958d2ee523a2206206994597c13d831ec7,6,10000
0xf09ec85d11440cf0a049106e492f0dcd68ea4695,uniswap: WETH-PEPE2.0 3000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xfb66321d7c674995dfcc2cb67a30bc978dc862ad,18,3000
0x42965ce50dc32ac7e047da4f6a3cccc3283f6f54,uniswap: DA-WETH 10000,0xa1c305cc0ffe1250bf02ac7c5d26393dc0eb9e39,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x85533a67974dc983929e7cc69bdf12a7dcf8e85f,uniswap: USDC-jUSDC 3000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xca9f9671765f8d1a7e19ae2639e01fff730f0d9b,18,3000
0xac9b5bc4b87d4cc49740cc8a63656a4b32a44269,uniswap: WETH-HDUP 500,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xf033acbb2edd5a3da90855a5afff0fb7736f4dda,18,500
0x1fffc8b2519f86e0dae7216867fd8f1ace172f61,uniswap: SAITAMA-WETH 3000,0x96f394f2e847702d8ef2904869d26c26f16f76d6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
0x74b255fbefabac6a526447469487ab65b31d4007,uniswap: BeeBee-WETH 10000,0x949bb77e38059914895debf4b2384a7a09c6b32e,9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x26a0d65017107e945922592823db1a419c1ae76a,uniswap: WINU-WETH 10000,0x91f552dc5d63427ab50ce262fc4e60fc55e8ffff,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x5569986dbcbc15e9e3251a42d2cb9d94405fcf5c,uniswap: WETH-WGR 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xcd4f064917c1ac1ef1663223367449c0bb402bfe,18,10000
0x3521e7440e546811b22822f8db10a63b9fee010e,uniswap: CHERYL-WETH 10000,0x60c1aa82fa144692e58a873550b00d2bda75d4d1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0x151f6d4ab99d3355a43f7e75e95fbfc2bf2db164,uniswap: MVZ-WETH 10000,0xaa1718d81dcb99c661d87f2037833544e25deeed,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,10000
0xccce11fa88c56b2841bf0df01b5818b53d7634ef,uniswap: USDC-MIOC 3000,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xd3fc5f5878e73eec67be242f2257586153af9df0,18,3000
0xda67ff56eb070a52583d867a3ed861ab035492c5,uniswap: WETH-GRIFFIN 10000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,0xe47c9edd0c2ec87c4a60b164f0564ef897e338fb,18,10000
0xdf50fbde8180c8785842c8e316ebe06f542d3443,uniswap: FEI-USDC 100,0x956f47f50a910163d8bf957cf5846d573e7f87ca,18,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,100
0xdd005650ac6805457f4fa6ee1816813ce815e914,uniswap: USDC-NCR 500,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6,0xdb5c3c46e28b53a39c255aa39a411dd64e5fed9c,18,500
0x08e7b78041880d8a1f9e98448be2cf1293be85e4,uniswap: JNE-WETH 3000,0x9657477ac915f56ca87c253db1320218ec2d5ddd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,3000
